animal,animal_num,time,signal,fitted,correction,delF,genotype,cue,food,neuron,mean_pulse_delF
OP50_ASH_Glycerol_3_reg.mat,3,23,-0.1870158380572125,-0.18307920301353814,nls,-0.010579508400882225,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,23.25,-0.19612147924484158,-0.18445907011210622,nls,-0.018305282489943224,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,23.5,-0.19622720665810303,-0.18582027807047802,nls,-0.017049801944832875,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,23.75,-0.19683742411244148,-0.18716307920535358,nls,-0.016317218264295767,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,24,-0.20170598389672403,-0.18848772242150102,nls,-0.01986113483243087,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,24.25,-0.19793645047194988,-0.18979445325789407,nls,-0.014784870571263674,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,24.5,-0.2006842087772967,-0.1910835139332256,nls,-0.016243568201278973,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,24.75,-0.1958995382599513,-0.19235514339080617,nls,-0.010187268226352984,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,25,-0.19737625872725306,-0.19360957734285483,nls,-0.01040955474160609,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,25.25,-0.20017019461073027,-0.19484704831419136,nls,-0.011966019653746766,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,25.5,-0.20063033493614418,-0.1960677856853377,nls,-0.011205422608014347,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,25.75,-0.19819196640427267,-0.1972720157350364,nls,-0.00756282402644414,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,26,-0.1980717122945576,-0.19845996168219418,nls,-0.006254623969571291,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,26.25,-0.19735884593216638,-0.19963184372725828,nls,-0.004369875562115952,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,26.5,-0.1958401808313961,-0.20078787909303344,nls,-0.0016951750955705091,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,26.75,-0.19434826024462623,-0.2019282820649467,nls,9.371484631126104e-4,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,27,-0.19975296095166273,-0.2030532640307679,nls,-0.003342570278102689,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,27.25,-0.19088234439606108,-0.2041630335197931,nls,0.006637815766524149,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,27.5,-0.1914690882481829,-0.20525779624149787,nls,0.007145834636107109,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,27.75,-0.19419558562693182,-0.20633775512366825,nls,0.005499296139528578,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,28,-0.1935903707435577,-0.20740311035001585,nls,0.007169866249250292,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,28.25,-0.19477982819357198,-0.20845405939728437,nls,0.007031357846504529,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,28.5,-0.19591666244517464,-0.2094907970718544,nls,0.006931261269471891,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,28.75,-0.20067516566824592,-0.21051351554585307,nls,0.0031954765203992897,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,29,-0.20257306412941406,-0.2115224043927757,nls,0.002306466906153778,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,29.25,-0.2003468238470798,-0.2125176506226255,nls,0.0055279534183378465,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,29.5,-0.20367728546646222,-0.21349943871657806,nls,0.0031792798929079847,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,29.75,-0.2048530820496128,-0.21446795066117744,nls,0.0029719952543567707,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,30,-0.19777925429973023,-0.21542336598206946,nls,0.01100123832513137,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,30.25,-0.21037861408609076,-0.21636586177727912,nls,-6.556256660195025e-4,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,30.5,-0.19260043891238288,-0.21729561275003778,nls,0.018052300480447044,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,30.75,-0.158140228825842,-0.21821279124116658,nls,0.053429689058116715,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,31,-0.10517185301797827,-0.21911756726102205,nls,0.10730284088583593,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,31.25,-0.029531921803878765,-0.22001010852100952,nls,0.1838353133599229,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,31.5,0.07839210112735699,-0.22089058046467053,nls,0.29263980823481966,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,31.75,0.20440465103865335,-0.2217591462983498,nls,0.4195209239797953,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,32,0.3331150297489427,-0.2226159670214477,nls,0.5490881234131826,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,32.25,0.4589268996019465,-0.22346120145626316,nls,0.6757452277010019,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,32.5,0.5863921191586016,-0.22429500627743373,nls,0.8040442520788275,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,32.75,0.6718007246196556,-0.22511753604097684,nls,0.8902753873034246,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,33,0.7618694173403896,-0.22592894321293885,nls,0.9811554871961207,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,33.25,0.8332503328015308,-0.2267293781976564,nls,1.0533368376419794,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,33.5,0.9025377685174631,-0.22751898936563583,nls,1.123413884525891,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,33.75,0.9159569727222172,-0.22829792308105537,nls,1.1376120224460646,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,34,0.9129282046132887,-0.22906632372889563,nls,1.1353516549849765,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,34.25,0.9049667091271334,-0.2298243337417031,nls,1.1281481695116287,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,34.5,0.9464600529728286,-0.2305720936259918,nls,1.1703892732416126,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,34.75,0.9313681622035807,-0.2313097419882878,nls,1.1560350308346605,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,35,0.9150432338949581,-0.23203741556082183,nls,1.140437776098572,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,35.25,0.8867991030445236,-0.2327552492268742,nls,1.1129114789141898,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,35.5,0.9107453520137397,-0.233463376045777,nls,1.1375658547023089,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,35.75,0.8797043029779067,-0.23416192727757842,nls,1.1072233568982772,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,36,0.8903229332723276,-0.23485103240737334,nls,1.118531092322493,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,36.25,0.9049185112799591,-0.23553081916930502,nls,1.1338064570920563,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,36.5,0.8942482198200047,-0.2362014135702422,nls,1.123806760033039,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,36.75,0.9199658599269684,-0.236862939913136,nls,1.1501859264828964,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,37,0.8944284085780018,-0.23751552082006105,nls,1.125301056040855,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,37.25,0.9010247794106714,-0.23815927725494507,nls,1.1325411833084085,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,37.5,0.8867155023874495,-0.23879432854599072,nls,1.1188669575762322,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,37.75,0.8860690162936207,-0.23942079240779499,nls,1.1188469353442076,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,38,0.8689081776175467,-0.24003878496316877,nls,1.1023040892235076,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,38.25,0.865734719763808,-0.24064842076466172,nls,1.0997402671712617,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,38.5,0.8615613249369671,-0.241249812815796,nls,1.0961682643955553,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,38.75,0.873732291482878,-0.24184307259201285,nls,1.108932490717683,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,39,0.8733716253570206,-0.24242831006133597,nls,1.1091570620611486,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,39.25,0.8671599714721517,-0.24300563370475547,nls,1.1035227318196992,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,39.5,0.8589856743134445,-0.24357515053633605,nls,1.0959179514925725,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,39.75,0.8394178293773121,-0.24413696612305352,nls,1.0769119221431578,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,40,0.8018641063691715,-0.24469118460436284,nls,1.0399124176163264,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,40.25,0.7898613031702859,-0.24523790871150178,nls,1.0284563385245797,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,40.5,0.7885696778286577,-0.24577723978653315,nls,1.027704044257983,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,40.75,0.7661805752753207,-0.2463092778011302,nls,1.0058469797192429,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,41,0.7470463185571774,-0.2468341213751073,nls,0.9872375665750769,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,41.25,0.7431888553273793,-0.2473518677947003,nls,0.9838978497648718,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,41.5,0.7257204547402974,-0.2478626130306001,nls,0.9669401944136897,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,41.75,0.7353960042046885,-0.24836645175574162,nls,0.9771195826032223,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,42,0.6888606460468572,-0.24886347736285278,nls,0.9310812500525021,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,42.25,0.6987241767355548,-0.24935378198176597,nls,0.9414350853601129,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,42.5,0.6998972796266478,-0.24983745649649544,nls,0.9430918627659355,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,42.75,0.7080123155600875,-0.25031459056208377,nls,0.9516840327649635,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,43,0.7259336412260005,-0.2507852726212205,nls,0.9700760404900132,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,43.25,0.7671801274352728,-0.2512495899206363,nls,1.0117868439987012,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,43.5,0.8268275127000022,-0.2517076285272748,nls,1.071892267870069,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,43.75,0.8158232996281908,-0.25215947334424654,nls,1.0613398996152295,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,44,0.8187624062729162,-0.25260520812656667,nls,1.0647247410422749,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,44.25,0.8021437693267252,-0.25304491549668,nls,1.0485458114661972,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,44.5,0.7981331504627942,-0.25347867695977605,nls,1.0449689540653624,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,44.75,0.7502434424197072,-0.25390657291889707,nls,0.9975071419813965,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,45,0.7466523660937506,-0.25432868268984177,nls,0.9943381754263846,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,45.25,0.7363413939136249,-0.2547450845158673,nls,0.9844436050722843,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,45.5,0.7250605001861808,-0.255155855582193,nls,0.973573482411166,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,45.75,0.7078544459648533,-0.2555610720303072,nls,0.9567726446379526,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,46,0.6826103184403038,-0.25596080897208123,nls,0.9319282540551773,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,46.25,0.6684503489197043,-0.25635514050369224,nls,0.9181626160661888,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,46.5,0.7075462106308316,-0.2567441397193579,nls,0.9576474769929816,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,46.75,0.68575039375318525,-0.25712787872488524,nls,0.9362353991208626,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,47,0.6470431933246574,-0.2575064286510365,nls,0.8979067486184861,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,47.25,0.647775588954466,-0.257879859666714,nls,0.8990125752639722,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,47.5,0.6568186980050434,-0.2582482409919666,nls,0.9084240656398023,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,47.75,0.6783853586512164,-0.2586116409108209,nls,0.9303541262048295,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,48,0.6749139592152483,-0.2589701267839383,nls,0.9272412126419788,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,48.25,0.6881757748412074,-0.25932376506110116,nls,0.9408566665451007,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,48.5,0.7024725454370188,-0.25967262129352997,nls,0.9555022933733409,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,48.75,0.6819238117787622,-0.26001676014603425,nls,0.9352976985675886,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,49,0.7113796230386863,-0.26035624540899904,nls,0.9650929950904775,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,49.25,0.7378356233793009,-0.2606911400102089,nls,0.9918838900323019,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,49.5,0.7727246115194424,-0.26102150602651264,nls,1.027103244188747,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,49.75,0.7866841895916122,-0.26134740469533,nls,1.0413887209297343,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,50,0.7830051834606316,-0.2616688964260028,nls,1.0380312065294264,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,50.25,0.7792928909920821,-0.2619860408109922,nls,1.0346360584458665,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,50.5,0.7924027054233616,-0.2622988966369253,nls,1.048058728703079,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,50.75,0.7490819801264347,-0.2626075218954919,nls,1.0050466286647186,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,51,0.7278627095524066,-0.26291197379419384,nls,0.9841318099893926,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,51.25,0.7155658129028013,-0.2632123087669493,nls,0.9721352483125428,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,51.5,0.7340375175780586,-0.2635085824845531,nls,0.9909032267054039,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,51.75,0.749685944367068,-0.2638008498649967,nls,1.0068439208748567,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,52,0.6994833168793646,-0.26408916508364716,nls,0.956929608605804,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,52.25,0.7099289736623711,-0.2643735815832898,nls,0.967659681888453,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,52.5,0.7047475607862533,-0.26465415208403403,nls,0.9627588395130796,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,52.75,0.6983736119549133,-0.26493092859308603,nls,0.9566616671907916,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,53,0.7087047868254711,-0.26520396241438876,nls,0.9672658758826521,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,53.25,0.7045558276337239,-0.26547330415813175,nls,0.9633862584346479,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,53.5,0.6530009667330956,-0.2657390037501325,nls,0.9120970971260203,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,53.75,0.6699888318977557,-0.2660011104410905,nls,0.9293470689816384,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,54,0.6839471593271851,-0.2662596728157168,nls,0.943563958785694,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,54.25,0.6924827960347643,-0.2665147388017397,nls,0.9523546614792961,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,54.5,0.6946922969450261,-0.2667663556787887,nls,0.954815779266607,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,54.75,0.7110810080334418,-0.2670145700871583,nls,0.9714527047633922,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,55,0.6776662390751202,-0.2672594280364534,nls,0.9382827937543659,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,55.25,0.7060138846631977,-0.26750097491411795,nls,0.9668719862201078,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,55.5,0.7260113734825204,-0.26773925549384775,nls,0.9871077556191604,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,55.75,0.7437207633054714,-0.2679743139438899,nls,1.0050522038921534,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,56,0.7487111164520733,-0.2682061938352301,nls,1.0102744369300956,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,56.25,0.7367832556143619,-0.26843493814966896,nls,0.998575320406823,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,56.5,0.6855461541732448,-0.26866058928778913,nls,0.9475638701038261,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,56.75,0.6849844231759438,-0.2688831890768149,nls,0.9472247388955509,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,57,0.6758440526014289,-0.26910277877836525,nls,0.9383039580225864,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,57.25,0.6587207332075857,-0.2693193990961024,nls,0.9213972589464804,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,57.5,0.6484961515798794,-0.26953309018327654,nls,0.9113863684059481,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,57.75,0.6520870354992606,-0.26974389165016877,nls,0.9151880537922216,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,58,0.6189276862699739,-0.26995184257143356,nls,0.8822366554841996,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,58.25,0.5829468870169072,-0.2701569814933414,nls,0.8464609951530407,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,58.5,0.576852408736545,-0.2703593464409241,nls,0.8405688818202612,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,58.75,0.5727156673623447,-0.2705589749250229,nls,0.8366317689301598,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,59,0.5688189531911358,-0.270755903949242,nls,0.83293198378317,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,59.25,0.5917826779823357,-0.27095017001680716,nls,0.8560899746419351,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,59.5,0.6376001672068115,-0.2711418091373324,nls,0.902099102986936,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,59.75,0.8597259586128511,-0.2713308568334946,nls,1.1244139420891377,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,60,1.044672354003471,-0.2715173481476182,nls,1.3095468287938814,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,60.25,1.0977207709467611,-0.27170131764817057,nls,1.3627792152377238,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,60.5,1.0850987071844864,-0.2718827994361699,nls,1.3503386332634484,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,60.75,1.0700812777599742,-0.27206182715150606,nls,1.3355002315542723,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,61,1.017826826550667,-0.27223843397917635,nls,1.2834223871726353,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,61.25,1.000726595945889,-0.2724126526554366,nls,1.2664963752441178,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,61.5,0.9770019031484122,-0.2725845154738693,nls,1.2429435452650737,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,61.75,0.954500050341806,-0.2727540542913696,nls,1.2206112312759676,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,62,0.9410512155244182,-0.2729213005340504,nls,1.2073296427012605,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,62.25,0.9208685353761339,-0.2730862852030675,nls,1.1873119472219935,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,62.5,0.8929183055698432,-0.27324903888036617,nls,1.1595244710930015,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,62.75,0.8656970080750014,-0.2734095917343498,nls,1.1324637264521433,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,63,0.838673215929956,-0.273567973525472,nls,1.1055983160982201,N2,glycerol,OP50,GCAMP,0.00664287335720786
OP50_ASH_Glycerol_3_reg.mat,3,63.25,0.794107427682683,-0.27372421361175314,nls,1.0611887679372283,N2,glycerol,OP50,GCAMP,0.00664287335720786
